ORDER_ID,CUSTOMER_ID,ORDER_DATE,STATUS,TOTAL_AMOUNT,SHIPPING_COST,PAYMENT_METHOD,SHIPPING_ADDRESS,BILLING_ADDRESS,CREATED_AT,UPDATED_AT,DATA_SOURCE,BATCH_ID,LOADED_AT
57000057,1000024,2025-09-09 16:28:57.858,Shipped,42.53,12.17,PayPal,180 Powell Plaza Suite 601,53298 Johnson Path,2025-09-09 16:28:57.858,2025-09-10 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
56000056,1000023,2025-08-26 16:28:57.858,Delivered,3915.96,13.17,Debit Card,1686 John Road,07031 Phillip Point,2025-08-26 16:28:57.858,2025-08-26 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
55000055,1000023,2025-08-31 16:28:57.858,Delivered,5362.24,5.44,PayPal,19981 Anderson Vista,5546 Robert Fords Apt. 102,2025-08-31 16:28:57.858,2025-09-02 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
54000054,1000022,2025-08-16 16:28:57.858,Delivered,4306.22,6.72,Debit Card,5090 Morgan Glen,805 Deborah Ranch,2025-08-16 16:28:57.858,2025-08-17 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
53000053,1000022,2025-08-30 16:28:57.858,Delivered,523.9,8.51,Debit Card,57788 Vaughn Plaza,41252 Rodriguez Village Suite 069,2025-08-30 16:28:57.858,2025-08-30 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
52000052,1000022,2025-08-26 16:28:57.858,Delivered,2486.93,13.19,Debit Card,0458 Scott Landing Apt. 706,2365 Phillips Locks,2025-08-26 16:28:57.858,2025-08-28 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
51000051,1000022,2025-09-10 16:28:57.858,Processing,3112.8,14.42,PayPal,286 John Grove,4642 Edwin Village Suite 530,2025-09-10 16:28:57.858,2025-09-10 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
50000050,1000021,2025-08-24 16:28:57.858,Delivered,2179.58,6.38,Debit Card,374 Rogers Isle,858 Mary Shores,2025-08-24 16:28:57.858,2025-08-24 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
48000048,1000021,2025-08-29 16:28:57.858,Delivered,864.69,13.01,PayPal,75474 William Shoal Suite 082,8685 Laura Roads Suite 490,2025-08-29 16:28:57.858,2025-08-31 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
34000034,1000017,2025-08-20 16:28:57.858,Delivered,5821.11,17.95,Credit Card,420 Allen Hollow,2710 Wilson Burg Suite 240,2025-08-20 16:28:57.858,2025-08-22 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
47000047,1000020,2025-09-06 16:28:57.858,Delivered,2639.84,11.78,Credit Card,746 Haynes Spurs,13288 Hunter Village Suite 954,2025-09-06 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
46000046,1000020,2025-09-06 16:28:57.858,Delivered,907.49,5.65,PayPal,415 Monica Harbors,554 Mathis Manor Apt. 226,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
45000045,1000020,2025-09-06 16:28:57.858,Delivered,3964.98,7.53,PayPal,388 Robert Mountains Apt. 647,19544 Elizabeth Mountain Apt. 131,2025-09-06 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
44000044,1000020,2025-09-07 16:28:57.858,Shipped,8143.84,8.27,Credit Card,26535 Jose Spring,0304 Whitaker Drives,2025-09-07 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
43000043,1000020,2025-09-06 16:28:57.858,Delivered,870.68,12.44,PayPal,391 Harris Flat,27854 Charles Rapids,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
42000042,1000019,2025-09-06 16:28:57.858,Delivered,1493.41,17.38,PayPal,6742 Clark Overpass Apt. 878,351 Wayne Greens Suite 092,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
41000041,1000018,2025-08-25 16:28:57.858,Delivered,1821.04,7.45,Credit Card,432 Haynes Dam,25833 Lewis Fields Suite 886,2025-08-25 16:28:57.858,2025-08-26 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
40000040,1000018,2025-09-07 16:28:57.858,Shipped,1205.38,17.74,Credit Card,13703 Joseph Radial Apt. 562,3746 Cook Branch,2025-09-07 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
39000039,1000018,2025-09-07 16:28:57.858,Shipped,5061.75,10.17,PayPal,18750 Johnathan Overpass,210 Sanchez River,2025-09-07 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
38000038,1000018,2025-08-30 16:28:57.858,Delivered,3431.32,8.48,Debit Card,19940 John Crest,290 Andrew Dam,2025-08-30 16:28:57.858,2025-08-30 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
37000037,1000018,2025-08-16 16:28:57.858,Delivered,3430.97,12.86,Credit Card,90500 Sawyer Canyon Apt. 168,9964 Molly Canyon,2025-08-16 16:28:57.858,2025-08-16 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
36000036,1000017,2025-09-08 16:28:57.858,Shipped,1604.92,13.48,Credit Card,838 Shaffer Mall,010 Thomas Center,2025-09-08 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
35000035,1000017,2025-08-19 16:28:57.858,Delivered,4740.49,6.38,PayPal,1276 Jones Fields Apt. 729,28378 Lara Lakes,2025-08-19 16:28:57.858,2025-08-19 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
127000127,1000054,2025-09-09 16:28:57.858,Shipped,718.33,9.57,Credit Card,65854 Washington Lakes,058 Benson Parkway Suite 602,2025-09-09 16:28:57.858,2025-09-10 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
128000128,1000055,2025-09-04 16:28:57.858,Delivered,2663.43,5.12,PayPal,92492 Ballard Mill,0817 Brooks Ville Suite 556,2025-09-04 16:28:57.858,2025-09-05 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
129000129,1000055,2025-09-04 16:28:57.858,Delivered,2547.29,7.4,Debit Card,8706 Zachary Mission Suite 819,4724 Bradshaw Cliffs Apt. 612,2025-09-04 16:28:57.858,2025-09-05 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
208000208,1000100,2025-09-09 16:28:57.858,Shipped,1261.35,15.55,PayPal,288 Guerrero Springs Apt. 055,216 Proctor Drives Suite 281,2025-09-09 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
221000221,1000106,2025-09-12 16:28:57.858,Pending,3536.86,17.12,PayPal,52832 Baker Trail,86842 Reed Extensions,2025-09-12 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
220000220,1000106,2025-09-07 16:28:57.858,Shipped,2310.94,16.77,Debit Card,5668 Cheryl Island,52588 Tammy Lake Apt. 214,2025-09-07 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
219000219,1000105,2025-09-13 16:28:57.858,Pending,1638.46,9.73,Debit Card,740 Ward Extensions Apt. 759,963 Cruz Underpass,2025-09-13 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
218000218,1000104,2025-09-06 16:28:57.858,Delivered,1584.4,15.61,PayPal,543 Joseph Gateway,37409 Joseph Rapid Suite 695,2025-09-06 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
217000217,1000104,2025-09-06 16:28:57.858,Delivered,5765.08,8.94,Debit Card,4915 Jackson Turnpike Apt. 097,8643 Hernandez Via Apt. 359,2025-09-06 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
216000216,1000103,2025-08-26 16:28:57.858,Delivered,1787.13,12.28,Credit Card,0796 Christopher Glens Apt. 175,63232 Crystal Island,2025-08-26 16:28:57.858,2025-08-28 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
215000215,1000102,2025-09-08 16:28:57.858,Shipped,494.06,6.02,Credit Card,77382 Christopher Loop,49976 Gregory Unions Apt. 628,2025-09-08 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
214000214,1000102,2025-09-08 16:28:57.858,Shipped,237.82,19.48,Debit Card,8629 Susan Mission Apt. 929,739 Janet Island,2025-09-08 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
213000213,1000102,2025-09-13 16:28:57.858,Pending,3538.28,5.48,PayPal,916 Christopher Lodge,64640 Walls Ranch,2025-09-13 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
212000212,1000102,2025-09-11 16:28:57.858,Processing,2233.78,10.3,Debit Card,18138 Edward Rapids,377 Sean Prairie Apt. 233,2025-09-11 16:28:57.858,2025-09-12 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
211000211,1000101,2025-09-02 16:28:57.858,Delivered,1954.51,8.81,PayPal,59264 Andrew Parkway Suite 554,53908 Taylor Curve Suite 038,2025-09-02 16:28:57.858,2025-09-02 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
210000210,1000101,2025-09-02 16:28:57.858,Delivered,2744.72,18.08,Credit Card,699 Wagner Circle Suite 559,32193 Mark Radial Suite 115,2025-09-02 16:28:57.858,2025-09-03 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
209000209,1000101,2025-09-07 16:28:57.858,Shipped,977.12,6.81,Credit Card,876 Parrish Grove,5631 Fischer Hills,2025-09-07 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
207000207,1000099,2025-09-13 16:28:57.858,Pending,5073.95,13.48,PayPal,28067 Ashley Circle,99814 Fitzpatrick Plains,2025-09-13 16:28:57.858,2025-09-14 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
223000223,1000108,2025-08-30 16:28:57.858,Delivered,2894.24,13.85,PayPal,17846 Brandon Landing,685 Jennings Knoll Suite 401,2025-08-30 16:28:57.858,2025-08-31 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
206000206,1000098,2025-09-06 16:28:57.858,Delivered,954.7,11.01,Credit Card,389 Fuentes Rapids,01749 Hughes Street,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
205000205,1000098,2025-09-11 16:28:57.858,Processing,6057.91,19.53,PayPal,939 Robert Roads,57903 Micheal Courts,2025-09-11 16:28:57.858,2025-09-11 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
204000204,1000097,2025-09-08 16:28:57.858,Shipped,2401.49,6.52,Credit Card,14952 Powell Highway Suite 278,4996 Young Shore,2025-09-08 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
203000203,1000096,2025-08-22 16:28:57.858,Delivered,2908.12,5.91,Credit Card,9569 April Lane Suite 879,140 Ray Hollow,2025-08-22 16:28:57.858,2025-08-23 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
202000202,1000096,2025-08-26 16:28:57.858,Delivered,1167.6,5.46,Credit Card,50500 John Groves Suite 134,3661 Veronica Village Apt. 400,2025-08-26 16:28:57.858,2025-08-27 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
201000201,1000095,2025-09-13 16:28:57.858,Pending,4414.3,12.75,Credit Card,6258 Vaughn Shores Suite 942,2975 Edward Forks,2025-09-13 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
200000200,1000095,2025-09-01 16:28:57.858,Delivered,4266.4,9.14,Credit Card,101 Morales Lights,8033 Brandt Fort,2025-09-01 16:28:57.858,2025-09-03 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
199000199,1000095,2025-09-13 16:28:57.858,Pending,4062.4,17.09,Credit Card,6116 Beltran Tunnel,5419 Simmons Pass,2025-09-13 16:28:57.858,2025-09-14 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
198000198,1000094,2025-08-27 16:28:57.858,Delivered,1666.51,5.89,Credit Card,584 Hernandez Burgs,4452 Madison Forks,2025-08-27 16:28:57.858,2025-08-27 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
197000197,1000094,2025-08-18 16:28:57.858,Delivered,2619.05,17.15,Credit Card,687 Melinda Road Apt. 868,1666 Robbins Forge,2025-08-18 16:28:57.858,2025-08-18 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
196000196,1000094,2025-08-31 16:28:57.858,Delivered,2116.87,17.65,Credit Card,6364 Ortega Trace,017 David Gardens,2025-08-31 16:28:57.858,2025-08-31 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
195000195,1000094,2025-08-23 16:28:57.858,Delivered,1700.76,16.68,PayPal,96794 Spencer Course Suite 653,977 Angela Camp,2025-08-23 16:28:57.858,2025-08-24 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
194000194,1000093,2025-08-30 16:28:57.858,Delivered,3368.5,10.53,PayPal,6335 Jessica Mountains,33416 Bishop Crest Apt. 683,2025-08-30 16:28:57.858,2025-09-01 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
222000222,1000107,2025-09-13 16:28:57.858,Pending,2744.54,14.09,Credit Card,823 Miller Meadow,910 Thompson Streets,2025-09-13 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
224000224,1000109,2025-08-25 16:28:57.858,Delivered,445.74,13.35,PayPal,36826 Barbara Turnpike,6243 Michael Square,2025-08-25 16:28:57.858,2025-08-26 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
130000130,1000056,2025-09-11 16:28:57.858,Processing,2114.79,5.36,PayPal,723 Hall Mountains,448 Dudley Lane Suite 354,2025-09-11 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
240000240,1000115,2025-08-30 16:28:57.858,Delivered,3253.62,18.99,Credit Card,61779 John Roads,3380 Cynthia Hollow,2025-08-30 16:28:57.858,2025-08-31 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
253000253,1000122,2025-09-05 16:28:57.858,Delivered,1873.83,11.8,PayPal,16500 Abigail Springs,6755 Decker Mission Suite 823,2025-09-05 16:28:57.858,2025-09-05 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
252000252,1000122,2025-09-01 16:28:57.858,Delivered,4115.16,13.2,PayPal,344 Johnson Plains,91989 Alexander Summit Apt. 614,2025-09-01 16:28:57.858,2025-09-01 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
251000251,1000121,2025-09-08 16:28:57.858,Shipped,6026.46,9.39,Debit Card,3958 Gerald Ridge,0120 Marco Causeway,2025-09-08 16:28:57.858,2025-09-09 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
250000250,1000120,2025-09-10 16:28:57.858,Processing,5375.69,16.69,Debit Card,524 Eddie Manors,1734 Jenkins Forest,2025-09-10 16:28:57.858,2025-09-11 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
249000249,1000120,2025-09-04 16:28:57.858,Delivered,5417.12,15.11,PayPal,198 Christian Pine,10594 Frank Greens Suite 875,2025-09-04 16:28:57.858,2025-09-05 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
248000248,1000120,2025-09-01 16:28:57.858,Delivered,2042.37,5.66,Credit Card,91332 Eduardo Shoals Apt. 041,21076 Lopez Drive,2025-09-01 16:28:57.858,2025-09-02 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
247000247,1000120,2025-09-01 16:28:57.858,Delivered,2556.31,6.77,Credit Card,4672 Butler Port Apt. 304,45569 Campbell Valley,2025-09-01 16:28:57.858,2025-09-02 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
246000246,1000117,2025-09-13 16:28:57.858,Pending,3112.7,14.53,PayPal,3483 Donald Centers,68979 Williams Estate Suite 096,2025-09-13 16:28:57.858,2025-09-13 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
245000245,1000117,2025-09-13 16:28:57.858,Pending,6878.95,18.56,Debit Card,022 White Orchard,147 Cuevas Road Apt. 276,2025-09-13 16:28:57.858,2025-09-14 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
244000244,1000117,2025-09-13 16:28:57.858,Pending,371.56,16.87,Debit Card,745 Miller Manors,60955 Harris Harbors,2025-09-13 16:28:57.858,2025-09-14 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
243000243,1000117,2025-09-13 16:28:57.858,Pending,6456.1,11.05,Debit Card,26372 Monique Rapid,422 Ryan Fall,2025-09-13 16:28:57.858,2025-09-15 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
242000242,1000116,2025-08-24 16:28:57.858,Delivered,3070.0,17.64,Credit Card,9881 Carter Ford Suite 112,28256 David Dam Apt. 819,2025-08-24 16:28:57.858,2025-08-25 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
241000241,1000116,2025-08-27 16:28:57.858,Delivered,2520.92,5.7,Debit Card,4257 Brewer Shoals Suite 635,155 Johnson Heights,2025-08-27 16:28:57.858,2025-08-27 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
239000239,1000114,2025-09-05 16:28:57.858,Delivered,2370.7,16.06,Debit Card,0853 Brandon Grove,894 Love Mountain Suite 403,2025-09-05 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
225000225,1000109,2025-08-23 16:28:57.858,Delivered,356.67,6.49,PayPal,35084 Stephanie Fort,84517 Jason Prairie Suite 708,2025-08-23 16:28:57.858,2025-08-23 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
238000238,1000114,2025-09-05 16:28:57.858,Delivered,2093.0,13.03,PayPal,448 Ortiz Hill Suite 679,4651 Jacob Spur Suite 128,2025-09-05 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
237000237,1000113,2025-08-28 16:28:57.858,Delivered,1623.36,5.46,PayPal,70468 Eric Burgs,0063 Goodman Rest Suite 185,2025-08-28 16:28:57.858,2025-08-29 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
236000236,1000113,2025-08-21 16:28:57.858,Delivered,2417.38,13.06,PayPal,757 Kristine Village,9099 Burch Walks Apt. 112,2025-08-21 16:28:57.858,2025-08-23 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
235000235,1000113,2025-08-21 16:28:57.858,Delivered,298.12,6.68,Credit Card,922 Steele Garden,122 Monique Inlet Suite 854,2025-08-21 16:28:57.858,2025-08-23 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
234000234,1000112,2025-08-26 16:28:57.858,Delivered,3236.01,12.69,PayPal,29196 Julian Club,365 Michael Island,2025-08-26 16:28:57.858,2025-08-26 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
233000233,1000112,2025-09-05 16:28:57.858,Delivered,3926.44,6.43,Debit Card,594 Kristy Point,665 Laura Crossroad,2025-09-05 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
232000232,1000111,2025-09-06 16:28:57.858,Delivered,757.12,14.98,Debit Card,573 Cunningham Radial Apt. 214,535 Zachary Inlet,2025-09-06 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
231000231,1000111,2025-09-06 16:28:57.858,Delivered,1123.33,7.57,Credit Card,0624 Wallace Parkways,18045 Amy Unions,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
230000230,1000111,2025-09-09 16:28:57.858,Shipped,2791.44,5.39,PayPal,978 Arnold Circles Suite 083,322 Mark Field,2025-09-09 16:28:57.858,2025-09-11 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
229000229,1000111,2025-09-06 16:28:57.858,Delivered,766.08,17.34,PayPal,285 Zamora Underpass Suite 739,5829 Angela Highway,2025-09-06 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
228000228,1000110,2025-09-08 16:28:57.858,Shipped,4076.2,9.34,Credit Card,91585 Cummings Cove Apt. 288,122 Amy Common Suite 724,2025-09-08 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
227000227,1000110,2025-09-08 16:28:57.858,Shipped,5771.27,9.83,Debit Card,542 Emily Trace Apt. 530,16818 Johnson Manors,2025-09-08 16:28:57.858,2025-09-10 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
226000226,1000109,2025-08-29 16:28:57.858,Delivered,1217.55,12.2,Credit Card,832 Anderson Plains Suite 484,396 Richmond Forest,2025-08-29 16:28:57.858,2025-08-29 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
193000193,1000092,2025-09-10 16:28:57.858,Processing,4718.97,5.25,Debit Card,216 James Turnpike,2896 Levi Rest,2025-09-10 16:28:57.858,2025-09-12 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
192000192,1000090,2025-09-06 16:28:57.858,Delivered,3848.41,5.11,Credit Card,35977 Courtney Loop,5635 Rachel Throughway,2025-09-06 16:28:57.858,2025-09-06 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
191000191,1000090,2025-09-06 16:28:57.858,Delivered,4058.95,19.18,Debit Card,9030 Jimenez Plain Apt. 760,07391 Martinez Crest Suite 069,2025-09-06 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
145000145,1000065,2025-09-05 16:28:57.858,Delivered,5494.88,11.27,Debit Card,02056 Elizabeth Turnpike,54677 Thomas Stream Suite 837,2025-09-05 16:28:57.858,2025-09-07 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
158000158,1000073,2025-09-07 16:28:57.858,Shipped,833.05,10.92,Credit Card,2856 Joseph Underpass,749 Ashley Turnpike,2025-09-07 16:28:57.858,2025-09-08 16:28:57.858,historic,be920dc9-84fe-47d5-91f4-71c23d08ba7c,2025-09-13 16:29:38.069582
